FError,LOC,XP,foosball,Partays,B$+
0,54474,extensive,no,none,yes
1,46566,minimal,no,many,no
0,24224,moderate,no,none,no
1,29290,extensive,yes,some,yes
0,16238,extensive,yes,some,yes
0,9275,extensive,yes,some,no
0,10332,moderate,no,some,no
0,21804,moderate,no,some,yes
0,13595,minimal,no,none,no
0,17091,minimal,yes,some,yes
0,17120,moderate,yes,many,no
1,60112,moderate,no,many,no
0,13416,extensive,yes,some,no
0,9816,minimal,no,some,yes
0,38189,minimal,yes,some,yes
0,17458,moderate,yes,many,no
1,28109,extensive,no,none,yes
1,34711,minimal,yes,many,no
0,7495,extensive,no,some,yes
1,55248,minimal,yes,many,no
1,36545,minimal,no,none,no
0,19412,extensive,yes,some,no
0,50153,moderate,yes,none,no
0,44773,moderate,no,many,yes
0,24121,extensive,yes,many,yes
0,10433,moderate,yes,some,yes
1,43876,moderate,no,none,no
0,30680,extensive,no,many,yes
0,12257,minimal,no,some,no
1,51631,extensive,yes,some,yes
1,23619,moderate,yes,many,no
1,48668,extensive,yes,many,yes
0,25868,moderate,no,some,no
0,17830,extensive,no,some,yes
0,29412,extensive,yes,some,no
0,10889,moderate,no,none,no
0,52105,minimal,no,some,no
0,20025,moderate,no,some,no
0,46572,moderate,yes,some,no
1,37966,moderate,yes,none,no
1,14698,moderate,yes,some,no
1,23710,extensive,no,none,no
0,11703,moderate,yes,some,no
0,39723,moderate,no,some,yes
0,18564,minimal,no,some,no
0,22170,extensive,no,some,yes
1,14904,moderate,yes,many,no
0,21103,moderate,no,some,yes
0,46261,extensive,yes,some,yes
0,61889,extensive,no,none,yes
1,48146,minimal,no,some,no
1,50297,extensive,no,none,no
1,6548,minimal,yes,some,yes
1,54329,extensive,yes,none,yes
0,46042,extensive,yes,some,yes
0,27130,extensive,yes,some,yes
0,14142,extensive,no,many,yes
0,44834,extensive,yes,none,yes
0,18876,minimal,yes,some,yes
0,11404,moderate,no,many,no
0,40584,minimal,no,some,no
0,7992,moderate,yes,some,yes
0,11920,minimal,no,some,no
0,43921,extensive,yes,none,yes
1,30718,minimal,yes,some,no
1,56605,moderate,yes,some,yes
0,45489,extensive,yes,some,yes
1,37659,minimal,yes,none,yes
1,6350,minimal,no,none,no
0,7295,extensive,yes,some,yes
1,16208,minimal,no,none,yes
0,18155,extensive,no,none,yes
0,18578,extensive,yes,some,yes
1,15463,moderate,yes,many,yes
1,23960,minimal,no,some,no
0,21583,extensive,yes,some,yes
0,26390,extensive,no,some,yes
1,24460,extensive,yes,many,no
0,16789,moderate,yes,some,yes
0,21507,moderate,yes,none,no
1,12723,moderate,no,many,yes
0,36639,extensive,yes,some,no
1,57186,moderate,no,many,yes
1,12471,moderate,no,none,yes
1,29446,minimal,yes,some,no
1,23073,moderate,no,many,yes
1,19447,minimal,yes,many,no
0,44069,extensive,no,none,yes
1,20324,minimal,no,some,no
0,25074,minimal,no,some,no
0,6937,extensive,yes,many,yes
1,51607,extensive,yes,many,no
0,13269,moderate,no,some,yes
0,25104,moderate,no,some,no
1,25194,minimal,yes,some,no
0,18675,minimal,yes,none,yes
1,26623,moderate,no,none,no
0,33754,moderate,yes,some,yes
0,14039,extensive,yes,none,yes
1,64006,moderate,yes,none,yes
0,12095,moderate,yes,none,no
1,55478,minimal,yes,none,no
0,70769,moderate,yes,some,no
0,35375,extensive,no,some,yes
0,32575,moderate,yes,some,no
0,21430,moderate,yes,some,no
1,39086,moderate,no,some,no
0,55666,extensive,yes,none,no
1,28351,minimal,yes,some,no
1,34518,minimal,no,some,no
0,28270,extensive,yes,some,no
0,21950,extensive,yes,some,yes
0,18895,moderate,yes,some,no
0,14185,extensive,yes,some,yes
1,33263,minimal,no,many,no
0,19141,extensive,no,some,no
0,56077,extensive,no,some,no
0,11094,minimal,no,some,no
0,18786,extensive,no,some,yes
0,35420,extensive,no,none,yes
0,55244,minimal,no,some,no
0,25941,moderate,no,none,yes
1,50714,moderate,yes,none,no
0,17892,moderate,no,some,no
1,29521,moderate,no,many,no
0,41519,moderate,no,some,yes
0,23183,moderate,yes,many,no
1,4289,minimal,yes,many,yes
1,15733,moderate,no,many,yes
1,25162,minimal,yes,none,no
1,34149,minimal,yes,some,no
0,19863,moderate,yes,some,yes
0,5545,extensive,yes,some,no
0,42489,extensive,yes,some,yes
1,18098,moderate,yes,some,no
0,14390,moderate,yes,some,no
1,8556,minimal,yes,many,yes
1,6887,minimal,yes,some,no
0,12575,extensive,yes,some,yes
1,63313,moderate,yes,many,no
0,7546,minimal,no,many,yes
1,75520,moderate,yes,none,no
1,55139,minimal,yes,many,no
0,45949,extensive,yes,none,yes
1,40414,minimal,yes,some,no
1,76752,extensive,yes,none,yes
0,28230,moderate,no,none,no
1,35097,minimal,yes,many,yes
0,40855,extensive,yes,some,yes
0,51012,extensive,yes,many,yes
0,16916,moderate,no,none,no
1,8423,minimal,yes,none,no
0,30465,moderate,yes,some,no
0,36105,extensive,yes,some,no
1,11679,minimal,no,none,no
0,30382,moderate,yes,some,yes
0,39776,extensive,yes,some,yes
1,50426,moderate,no,many,yes
0,52660,extensive,no,some,yes
0,59074,extensive,yes,some,yes
1,52648,extensive,no,none,yes
0,38927,extensive,yes,some,yes
1,25270,minimal,yes,some,no
0,29219,extensive,no,none,yes
1,29931,moderate,no,many,yes
1,35772,minimal,yes,many,yes
0,50718,extensive,no,some,yes
1,39269,moderate,no,some,yes
0,20043,extensive,yes,some,yes
0,37264,extensive,yes,some,no
0,13890,extensive,no,some,yes
0,22504,minimal,yes,many,no
0,5806,moderate,yes,some,yes
1,50996,minimal,yes,many,no
1,78807,moderate,yes,many,no
1,45687,minimal,no,some,yes
0,46425,extensive,yes,some,yes
1,15037,moderate,no,many,no
0,64738,extensive,yes,some,no
0,19883,minimal,yes,some,no
0,24581,moderate,no,some,no
0,6773,extensive,yes,many,no
1,58796,minimal,yes,some,no
1,34342,minimal,yes,many,no
0,12257,extensive,yes,some,yes
1,36502,minimal,yes,some,no
0,10685,extensive,no,many,no
1,29980,moderate,no,some,no
1,29696,minimal,no,some,yes
0,42640,extensive,yes,none,yes
1,16881,minimal,no,many,yes
0,7787,extensive,yes,many,yes
0,10976,moderate,no,some,no
0,18112,extensive,yes,some,no
0,26718,extensive,yes,none,yes
0,49140,extensive,yes,none,yes
0,25342,minimal,no,some,no
0,8765,minimal,yes,none,no
0,20658,extensive,yes,none,no
0,27110,extensive,no,some,no
1,18610,minimal,yes,many,no
1,56419,moderate,yes,none,yes
0,32350,extensive,yes,some,yes
0,18744,moderate,yes,some,yes
0,19437,extensive,yes,some,yes
1,15058,moderate,yes,some,no
1,45366,minimal,no,none,no
0,37284,minimal,no,some,no
0,8085,minimal,yes,some,yes
0,4450,extensive,yes,some,yes
0,6325,extensive,no,none,yes
1,22361,minimal,yes,none,no
1,33766,extensive,yes,some,yes
0,24873,moderate,yes,some,yes
1,32647,moderate,yes,many,yes
1,33382,extensive,no,many,yes
0,9122,extensive,yes,none,yes
0,39544,extensive,no,none,yes
0,37791,moderate,yes,none,no
1,54370,moderate,yes,some,no
1,40001,moderate,yes,some,no
0,3396,moderate,no,some,no
1,19403,minimal,no,some,no
1,51843,extensive,no,some,yes
1,11556,moderate,yes,some,no
1,76107,extensive,yes,many,yes
1,44210,moderate,yes,none,no
1,62379,minimal,yes,some,no
0,29610,extensive,no,some,no
1,45505,minimal,yes,none,yes
0,30658,extensive,no,some,yes
0,14220,extensive,yes,none,yes
1,52236,moderate,yes,some,yes
1,24795,minimal,no,some,no
0,20454,minimal,yes,none,no
1,46020,minimal,no,none,no
0,15760,minimal,no,some,no
1,28227,minimal,yes,many,yes
0,34219,extensive,no,some,yes
0,35031,minimal,yes,none,no
1,18284,moderate,yes,many,no
1,44895,minimal,no,some,no
0,7993,extensive,no,some,yes
1,15762,moderate,yes,some,no
1,42777,minimal,yes,many,no
1,20789,minimal,yes,some,no
1,59079,minimal,yes,some,no
1,31810,minimal,no,some,yes
1,49199,minimal,yes,some,no
0,29178,moderate,no,some,no
0,30299,minimal,no,some,no
1,40973,minimal,no,some,yes
0,28623,moderate,yes,some,no
0,41444,minimal,no,none,no
0,19456,moderate,yes,none,no
0,10162,minimal,yes,none,no
0,12893,extensive,no,none,yes
0,24114,extensive,yes,some,yes
0,14941,moderate,yes,some,yes
1,31724,minimal,yes,none,yes
0,41093,extensive,no,none,yes
0,15539,moderate,yes,some,yes
0,18712,extensive,yes,many,yes
0,30573,extensive,yes,many,no
0,18684,moderate,yes,none,no
1,35545,minimal,yes,some,no
0,37730,moderate,no,some,yes
1,30244,minimal,no,none,no
1,27320,extensive,yes,many,no
0,17853,minimal,yes,some,no
0,25779,extensive,no,some,yes
1,15855,minimal,no,many,yes
1,50451,extensive,no,many,yes
1,16539,moderate,no,many,no
1,50268,minimal,no,some,yes
0,48196,minimal,yes,none,no
0,12950,minimal,no,some,no
0,37103,moderate,yes,some,no
1,40569,minimal,yes,some,no
0,30411,extensive,yes,some,yes
0,21525,extensive,yes,some,no
0,21826,extensive,yes,none,yes
1,33395,moderate,yes,none,no
0,42910,extensive,no,some,no
0,24959,extensive,yes,some,yes
1,29293,minimal,yes,some,no
1,25215,moderate,yes,none,yes
1,23335,minimal,yes,many,no
0,22742,moderate,no,none,yes
1,55298,moderate,yes,none,yes
0,13540,extensive,yes,some,yes
0,21741,minimal,no,some,no
1,33331,extensive,yes,some,no
1,29430,moderate,no,some,no
0,18966,extensive,no,some,no
0,41716,moderate,no,many,yes
0,13456,moderate,yes,many,no
0,25604,minimal,no,none,yes
1,40263,moderate,no,many,no
1,17182,moderate,no,none,no
0,3658,extensive,yes,some,yes
0,46310,minimal,yes,none,no
1,14301,moderate,no,some,yes
0,26115,minimal,yes,none,no
1,55505,extensive,no,none,yes
1,42737,extensive,yes,some,no
0,41122,moderate,yes,some,yes
0,28025,moderate,yes,none,yes
1,21739,moderate,yes,some,no
1,16546,moderate,yes,some,yes
0,27023,minimal,yes,some,no
0,22387,moderate,yes,none,yes
0,16693,moderate,yes,some,yes
0,14526,extensive,yes,some,yes
1,37979,extensive,yes,some,yes
0,38395,moderate,no,some,yes
0,24738,moderate,no,none,no
1,47000,minimal,no,many,yes
0,29417,extensive,no,some,yes
0,52173,moderate,no,some,yes
0,17886,extensive,yes,some,yes
1,60096,extensive,yes,some,yes
0,41491,extensive,no,some,yes
1,17548,extensive,no,none,yes
0,29416,extensive,no,none,yes
0,33988,extensive,no,many,yes
0,9766,extensive,yes,many,no
1,20640,extensive,yes,none,yes
0,35273,minimal,no,some,no
0,6895,extensive,yes,none,yes
1,11099,minimal,no,some,no
0,14347,extensive,yes,some,no
0,16138,extensive,no,some,yes
1,48524,minimal,yes,many,no
1,49126,minimal,no,some,no
0,20913,extensive,yes,none,yes
0,15348,moderate,yes,none,yes
0,35816,moderate,no,some,yes
1,62023,extensive,yes,many,yes
0,28744,extensive,yes,none,yes
0,12464,extensive,no,some,yes
0,24358,extensive,yes,some,yes
0,17896,extensive,no,none,no
1,14384,extensive,no,some,yes
0,13647,extensive,yes,none,yes
0,33049,extensive,yes,some,no
1,24684,extensive,no,some,no
1,34922,extensive,yes,many,no
0,15022,minimal,yes,some,no
0,38575,extensive,yes,many,yes
0,11739,moderate,no,none,yes
1,30845,minimal,yes,some,yes
0,7316,extensive,no,some,yes
0,66844,extensive,no,some,yes
0,34643,moderate,yes,some,no
1,33085,extensive,no,many,yes
0,8956,moderate,no,some,no
1,5411,extensive,yes,many,no
0,30434,extensive,yes,some,yes
0,26753,moderate,yes,none,no
0,31949,extensive,no,some,yes
1,27171,extensive,no,many,yes
0,42238,extensive,no,some,yes
1,23142,minimal,no,none,no
0,11278,moderate,yes,some,no
0,17773,minimal,no,many,no
1,26592,extensive,no,none,yes
0,40404,extensive,no,some,yes
1,24948,moderate,no,some,yes
0,7517,moderate,no,some,yes
0,25138,minimal,yes,some,no
0,12623,extensive,no,some,yes
0,22030,extensive,no,none,yes
1,12903,extensive,no,some,yes
0,17179,moderate,yes,some,yes
1,15403,minimal,yes,many,no
1,46622,moderate,yes,some,yes
0,12991,moderate,no,some,yes
0,17713,extensive,yes,some,no
0,26114,extensive,no,none,yes
1,50718,extensive,no,some,yes
0,12873,minimal,yes,none,yes
1,60878,minimal,yes,many,no
1,27268,minimal,no,many,no
0,16443,moderate,yes,some,yes
0,22232,extensive,yes,none,yes
1,10776,minimal,yes,none,no
1,25812,minimal,yes,none,no
1,21274,extensive,yes,none,yes
1,36001,moderate,yes,some,no
0,11001,minimal,no,some,yes
0,52472,moderate,no,none,yes
1,21004,moderate,yes,many,no
1,54741,minimal,yes,some,yes
0,19282,extensive,yes,none,yes
1,19214,moderate,yes,many,no
1,52779,extensive,yes,many,no
0,60910,moderate,yes,some,yes
1,18736,moderate,no,many,yes
1,20993,minimal,yes,some,no
0,23163,minimal,yes,many,no
0,35725,moderate,yes,some,yes
0,11669,extensive,no,some,yes
0,41921,moderate,yes,many,yes
1,38327,minimal,yes,some,no
0,60610,extensive,yes,some,no
1,36550,moderate,yes,some,yes
0,23072,minimal,yes,some,no
0,30032,moderate,no,many,yes
0,41073,extensive,no,some,yes
0,18866,moderate,no,some,no
0,24003,minimal,yes,some,no
1,41044,moderate,yes,some,no
0,25701,extensive,yes,none,yes
1,24513,moderate,yes,some,no
0,9249,minimal,no,some,no
0,18036,extensive,no,many,no
0,22948,moderate,yes,some,no
1,40793,minimal,no,some,no
0,31871,minimal,yes,some,yes
1,19322,minimal,no,many,yes
0,33914,extensive,no,some,yes
0,27761,extensive,yes,none,yes
1,19501,minimal,yes,many,yes
1,17691,minimal,yes,some,no
1,20027,minimal,no,some,no
1,35853,moderate,yes,none,no
1,36252,minimal,yes,many,no
0,35925,moderate,yes,none,no
0,11718,minimal,yes,none,no
0,37442,moderate,yes,none,yes
0,14808,extensive,yes,some,yes
1,40133,extensive,yes,some,no
1,43880,moderate,yes,many,no
0,9003,minimal,yes,none,yes
1,33099,minimal,no,some,no
1,47793,minimal,yes,many,no
1,39620,moderate,no,some,no
1,29759,minimal,yes,none,no
0,19624,moderate,yes,none,no
0,21880,extensive,yes,many,yes
0,20858,extensive,yes,some,yes
1,45912,minimal,yes,none,no
0,17049,extensive,yes,many,no
1,41390,minimal,no,many,no
1,50174,minimal,yes,none,no
1,48638,minimal,yes,many,no
0,36365,extensive,no,some,yes
1,19596,extensive,yes,many,yes
1,40039,minimal,yes,many,yes
0,14968,minimal,no,some,no
1,42205,moderate,no,none,yes
1,65988,minimal,yes,none,no
1,35789,moderate,no,none,yes
0,21351,minimal,yes,some,no
0,12658,minimal,yes,some,yes
0,6705,moderate,no,none,no
0,23725,minimal,no,some,no
1,24510,extensive,yes,some,yes
0,27807,extensive,yes,some,yes
0,17489,extensive,no,some,yes
1,66780,minimal,no,many,no
0,31217,minimal,no,some,yes
0,8261,extensive,yes,many,yes
1,35128,extensive,yes,many,yes
0,15554,extensive,yes,some,no
0,11944,minimal,yes,some,yes
0,29465,moderate,yes,none,yes
0,17423,extensive,yes,none,yes
1,34561,minimal,yes,none,no
0,45116,minimal,yes,some,yes
1,39895,minimal,yes,none,no
0,7025,extensive,yes,none,yes
0,10651,extensive,yes,none,yes
0,25754,extensive,yes,none,no
1,69166,moderate,yes,some,no
0,23129,minimal,yes,some,no
1,24351,minimal,no,some,no
1,32305,minimal,no,many,yes
0,26199,extensive,no,many,yes
0,8062,extensive,no,some,yes
0,11242,extensive,yes,some,yes
1,12364,moderate,yes,many,yes
1,32298,moderate,no,some,yes
0,21005,minimal,no,some,no
0,22072,moderate,yes,many,yes
1,60267,minimal,yes,none,no
1,29756,moderate,yes,none,no
0,34146,moderate,yes,none,no
0,35261,moderate,yes,none,yes
0,11841,extensive,no,some,yes
1,29256,moderate,yes,many,yes
0,36730,moderate,yes,some,no
0,35352,extensive,yes,some,yes
0,13561,extensive,yes,some,no
1,28481,moderate,yes,some,no
1,57588,minimal,yes,some,no
0,32626,extensive,yes,none,no
1,53545,moderate,no,none,no
1,32449,minimal,yes,none,no
0,51257,moderate,no,none,no
1,29006,minimal,no,some,no
1,14027,minimal,no,some,no
0,14295,extensive,no,some,yes
1,21633,minimal,no,some,no
0,20062,extensive,no,many,yes
1,27945,minimal,yes,none,no
1,60964,minimal,yes,some,no
0,19827,extensive,yes,none,yes
1,24744,minimal,no,many,no
1,40905,extensive,yes,some,no
1,36309,moderate,yes,many,no
1,42245,minimal,yes,none,no
1,44771,minimal,no,some,yes
1,58960,extensive,yes,many,yes
1,41733,minimal,yes,none,no
0,3099,moderate,yes,some,yes
1,36715,extensive,yes,some,yes
0,9408,minimal,no,none,no
0,39117,extensive,no,some,yes
1,44914,extensive,yes,many,yes
0,33517,extensive,yes,none,yes
0,40724,moderate,yes,some,yes
0,20773,moderate,yes,none,yes
1,30303,moderate,no,some,yes
0,4597,extensive,yes,none,yes
0,18573,moderate,yes,none,no
1,49151,moderate,yes,some,yes
1,21361,moderate,yes,many,yes
0,16286,moderate,yes,some,no
1,38637,moderate,yes,some,yes
0,50283,extensive,no,none,yes
0,21530,minimal,no,none,yes
1,55905,moderate,no,some,yes
0,10960,extensive,no,some,yes
1,67716,minimal,yes,some,no
1,41381,minimal,yes,many,no
0,15890,moderate,no,some,no
1,44732,minimal,yes,some,no
0,29297,moderate,no,some,no
0,18207,extensive,yes,some,yes
0,22123,extensive,yes,some,yes
1,36719,extensive,no,many,no
1,59143,extensive,no,some,no
1,52684,minimal,yes,many,yes
0,64044,moderate,yes,none,yes
0,5086,moderate,yes,some,yes
1,10361,minimal,no,many,no
0,25153,moderate,no,some,yes
0,14811,moderate,yes,some,no
0,8517,extensive,yes,some,yes
1,58616,minimal,no,many,no
0,4428,minimal,no,some,no
1,23127,extensive,no,some,yes
1,55211,moderate,yes,none,yes
1,45377,minimal,yes,some,no
1,19329,minimal,yes,many,no
1,38783,extensive,yes,some,no
0,10255,moderate,yes,none,no
0,19652,minimal,yes,none,no
1,22861,minimal,yes,many,no
0,30481,extensive,yes,some,yes
1,46773,minimal,yes,none,no
1,42033,minimal,yes,many,no
0,21446,moderate,no,none,no
1,41755,extensive,no,none,yes
0,5886,extensive,no,some,yes
0,6443,moderate,yes,some,no
0,7675,moderate,yes,some,no
1,10913,minimal,no,many,no
1,36931,minimal,no,none,no
1,26552,minimal,no,some,no
0,18405,extensive,yes,none,yes
0,11741,extensive,no,some,yes
0,21724,moderate,yes,none,no
1,38041,extensive,yes,some,no
0,18019,moderate,yes,some,no
0,30011,moderate,yes,some,yes
0,30580,moderate,yes,some,yes
0,25593,extensive,yes,some,no
0,12362,extensive,yes,none,no
0,7996,extensive,yes,some,no
0,50046,extensive,yes,many,yes
1,75144,moderate,yes,some,yes
1,34998,minimal,no,many,yes
0,25110,minimal,yes,some,no
1,68256,extensive,no,some,yes
0,30365,extensive,no,none,yes
0,15172,extensive,no,some,yes
1,13580,minimal,yes,many,no
0,23412,extensive,no,some,yes
0,27244,minimal,yes,none,no
1,61713,moderate,yes,none,no
0,31385,extensive,yes,some,yes
0,20672,extensive,yes,some,yes
0,7201,minimal,no,none,yes
0,40376,minimal,no,none,no
0,43497,extensive,yes,many,yes
0,25983,extensive,no,none,no
1,39317,moderate,yes,some,no
1,13447,minimal,yes,some,no
0,11887,extensive,yes,some,no
0,21086,moderate,no,some,yes
1,60821,moderate,yes,many,yes
1,36601,extensive,no,some,yes
0,11406,moderate,no,some,yes
0,28478,extensive,yes,some,yes
1,17051,minimal,no,some,yes
1,48284,extensive,no,some,yes
0,31672,minimal,no,some,no
0,36689,moderate,no,none,yes
0,24444,extensive,no,none,yes
0,24187,moderate,no,none,no
0,14073,minimal,yes,some,no
1,54987,extensive,yes,some,no
1,25277,minimal,yes,none,yes
1,30587,moderate,no,many,yes
0,23299,minimal,no,none,no
0,27829,moderate,yes,some,no
1,33869,moderate,yes,some,no
0,17437,minimal,no,none,no
0,14418,extensive,yes,some,yes
1,5469,moderate,no,many,no
0,16360,extensive,no,some,no
1,43700,minimal,yes,none,no
1,19507,minimal,yes,none,no
1,32872,moderate,no,some,yes
0,32855,minimal,no,some,no
0,14095,extensive,yes,some,no
0,54752,minimal,yes,many,yes
1,68740,moderate,no,none,no
0,9953,extensive,yes,some,yes
0,20375,moderate,yes,none,yes
0,22476,extensive,yes,many,yes
0,30579,moderate,no,some,yes
1,16898,minimal,yes,many,yes
1,26661,minimal,no,many,no
1,25008,minimal,no,some,no
1,9866,minimal,yes,some,no
0,22351,moderate,yes,some,no
1,7900,extensive,no,none,yes
0,20637,minimal,yes,none,no
1,39376,moderate,yes,some,yes
1,44497,extensive,no,some,no
0,54818,extensive,no,some,yes
0,19852,moderate,yes,some,yes
0,11135,extensive,yes,some,yes
1,9269,minimal,no,some,yes
1,15268,minimal,yes,some,no
0,21826,extensive,yes,some,yes
0,15980,extensive,no,some,no
0,33797,extensive,yes,some,no
0,17136,minimal,yes,some,no
1,19006,minimal,no,many,no
1,35668,minimal,no,none,no
1,41050,minimal,no,some,no
1,24404,moderate,no,some,no
0,31370,moderate,yes,some,yes
0,20008,extensive,yes,none,no
0,19125,minimal,yes,some,yes
0,32847,extensive,no,none,no
0,16458,extensive,yes,many,yes
0,18936,minimal,no,none,no
1,10209,moderate,no,some,yes
0,19497,moderate,no,some,yes
1,23504,minimal,yes,many,no
0,26257,moderate,yes,some,no
1,57016,moderate,no,many,no
1,31347,minimal,no,many,yes
0,28169,extensive,no,some,no
1,42571,minimal,yes,some,no
0,21052,minimal,yes,none,no
1,11865,moderate,no,many,yes
0,60712,extensive,no,some,yes
1,32331,minimal,no,none,no
0,48753,extensive,no,some,no
1,58141,minimal,yes,none,yes
1,68308,moderate,yes,none,yes
1,25494,minimal,no,none,yes
1,41161,minimal,yes,some,yes
1,33855,extensive,no,many,yes
1,36295,minimal,yes,none,yes
0,23070,moderate,yes,none,no
1,2968,minimal,yes,none,no
1,5763,minimal,yes,many,no
0,33215,extensive,no,none,yes
1,29218,moderate,yes,none,no
0,10964,moderate,no,none,no
1,61306,moderate,yes,many,no
1,35847,moderate,no,some,no
1,54325,moderate,no,some,no
1,45575,minimal,yes,none,no
0,27940,extensive,no,some,yes
1,51347,minimal,yes,none,no
0,11291,extensive,yes,some,no
0,37360,extensive,yes,some,yes
0,10919,extensive,yes,none,no
0,9041,extensive,yes,many,no
0,16624,extensive,yes,some,no
0,27828,extensive,yes,none,yes
0,39332,minimal,yes,some,no
0,13016,moderate,no,some,no
1,25849,moderate,yes,none,no
0,10417,minimal,yes,some,yes
0,29018,extensive,no,some,yes
0,20101,extensive,yes,some,no
0,14707,extensive,yes,many,no
0,24821,extensive,yes,some,no
0,23144,moderate,yes,none,no
0,8349,extensive,yes,many,yes
0,12528,moderate,no,many,yes
1,21191,moderate,no,some,no
1,47159,minimal,yes,many,no
1,30018,minimal,yes,many,yes
0,24702,extensive,yes,some,yes
0,45202,extensive,no,some,yes
0,10736,moderate,yes,some,yes
1,31817,minimal,no,some,no
1,41921,minimal,yes,some,no
1,41570,moderate,yes,some,yes
0,21180,extensive,yes,some,yes
0,35142,moderate,no,none,yes
0,31950,extensive,no,some,no
0,6716,extensive,yes,none,yes
1,21500,minimal,no,some,no
0,21436,moderate,no,some,yes
1,45779,minimal,no,none,no
1,42099,moderate,yes,many,no
0,16598,extensive,no,none,yes
0,31894,moderate,no,some,no
0,45330,extensive,no,none,no
1,9055,extensive,yes,some,no
0,34241,extensive,yes,some,yes
1,53833,minimal,yes,none,no
0,14220,extensive,no,none,yes
1,56105,minimal,no,some,no
1,49013,moderate,no,some,yes
0,38973,moderate,yes,some,yes
0,15920,extensive,yes,many,no
0,44923,minimal,yes,some,no
0,35094,moderate,yes,some,yes
1,32743,moderate,no,some,no
1,38674,moderate,no,none,no
1,12779,minimal,yes,none,no
0,63317,extensive,yes,some,yes
0,23961,minimal,no,some,no
1,48451,extensive,yes,many,no
1,16060,moderate,yes,many,no
0,35300,minimal,no,some,yes
1,34758,minimal,yes,many,no
1,38068,minimal,yes,some,yes
0,30862,moderate,yes,none,no
0,31963,extensive,yes,some,no
0,19021,moderate,no,some,no
0,6393,moderate,yes,some,yes
0,15762,extensive,no,many,yes
1,24425,minimal,no,many,yes
1,15358,minimal,yes,none,yes
1,25570,minimal,yes,some,yes
1,58403,minimal,yes,none,no
0,34720,extensive,yes,some,yes
1,26642,minimal,no,none,yes
1,34088,minimal,yes,many,no
0,20418,extensive,yes,none,yes
0,19574,extensive,yes,many,no
0,37986,moderate,yes,none,yes
1,9993,moderate,yes,none,yes
0,20871,minimal,no,some,no
1,9956,minimal,yes,many,no
0,36536,moderate,no,none,no
1,59641,moderate,no,none,yes
1,33105,minimal,yes,some,no
0,15658,extensive,no,some,no
1,15866,minimal,yes,none,no
0,55404,extensive,no,many,yes
0,19575,extensive,yes,some,yes
0,27141,minimal,yes,some,no
0,14480,moderate,no,some,yes
1,25414,minimal,yes,some,no
0,19108,extensive,yes,some,no
1,17941,minimal,yes,none,no
1,26948,extensive,no,none,yes
1,26306,extensive,yes,some,yes
0,12626,extensive,yes,none,yes
0,36892,extensive,yes,none,yes
0,25689,extensive,yes,many,yes
0,10298,minimal,yes,none,no
0,41218,extensive,yes,some,yes
0,26651,moderate,no,none,yes
0,23666,minimal,yes,some,no
0,22276,extensive,no,some,yes
0,31222,extensive,no,some,no
0,20758,minimal,no,none,no
0,29428,minimal,no,some,no
0,31137,extensive,yes,none,no
1,69895,minimal,yes,some,yes
1,38010,moderate,yes,none,yes
1,49680,moderate,no,none,yes
0,21496,moderate,no,none,no
0,43223,extensive,yes,none,yes
0,65804,extensive,yes,none,yes
1,31618,extensive,yes,many,yes
0,25938,extensive,yes,some,yes
0,20253,extensive,no,some,no
0,33560,extensive,yes,many,no
1,35844,minimal,yes,some,no
0,25240,extensive,yes,none,yes
1,45134,moderate,yes,none,no
0,28410,moderate,yes,none,yes
0,34255,extensive,yes,some,no
0,43817,extensive,yes,some,yes
0,15968,extensive,no,none,yes
1,38561,minimal,yes,some,no
1,30664,extensive,no,none,yes
1,38655,minimal,yes,some,yes
1,24290,extensive,yes,none,yes
1,44397,moderate,no,none,no
1,70788,minimal,yes,some,no
0,11861,minimal,no,none,no
0,52498,extensive,yes,some,yes
1,53940,moderate,yes,some,no
0,22971,moderate,yes,none,yes
1,67749,minimal,no,many,yes
0,32641,extensive,yes,many,yes
0,38398,extensive,yes,some,yes
1,46199,moderate,yes,none,no
0,45936,extensive,yes,some,yes
1,44313,minimal,yes,none,no
1,55823,minimal,yes,many,no
0,14936,minimal,no,some,no
1,32859,moderate,yes,none,yes
1,35507,minimal,no,some,no
0,29473,moderate,no,some,yes
1,41705,minimal,yes,some,no
0,38740,moderate,yes,none,no
1,61660,minimal,yes,some,no
0,23335,extensive,no,many,yes
1,26603,minimal,no,none,no
0,24898,moderate,no,many,yes
1,16561,moderate,yes,many,no
1,52832,moderate,yes,none,yes
0,18947,extensive,yes,many,yes
1,32291,extensive,yes,some,no
1,29243,minimal,no,none,no
0,41788,moderate,yes,some,yes
1,37120,extensive,no,many,no
1,54092,minimal,yes,many,no
1,34715,moderate,no,some,no
1,30927,minimal,no,none,no
1,21024,minimal,no,some,no
0,26304,extensive,no,many,yes
0,16359,extensive,yes,some,no
0,22450,moderate,no,none,no
0,12951,extensive,yes,some,yes
0,14324,moderate,no,some,no
1,33498,moderate,yes,none,yes
1,53325,moderate,no,some,no
0,20915,minimal,no,none,yes
0,33821,extensive,no,none,yes
0,25391,moderate,no,none,no
0,6246,extensive,no,some,yes
0,26865,moderate,yes,some,no
0,45698,minimal,yes,none,no
0,27832,moderate,no,many,yes
0,10467,extensive,no,none,yes
0,29428,minimal,yes,none,no
1,33579,minimal,yes,some,no
1,30964,moderate,no,none,yes
1,35086,minimal,yes,some,no
