FError,LOC,XP,foosball,Partays,B$+
1,32218,moderate,no,many,yes
0,34424,extensive,yes,some,yes
0,64515,extensive,no,many,yes
1,55623,moderate,no,none,no
0,26154,extensive,yes,none,yes
0,22956,extensive,no,some,yes
0,6264,minimal,yes,some,no
1,36762,extensive,no,some,yes
1,12275,minimal,no,some,no
1,23951,minimal,no,some,yes
1,4877,minimal,yes,many,yes
0,23522,extensive,yes,none,yes
0,16456,extensive,yes,many,no
1,14247,minimal,no,some,no
0,20212,moderate,yes,some,no
0,13857,moderate,yes,some,no
1,58489,minimal,no,some,no
0,16562,extensive,no,many,yes
1,25303,minimal,yes,some,no
1,34405,moderate,yes,many,no
0,3511,extensive,no,many,no
0,30744,moderate,yes,some,no
1,47282,minimal,no,some,no
1,33506,moderate,yes,none,yes
0,28336,extensive,yes,none,no
1,29137,moderate,yes,some,yes
0,9769,extensive,no,some,yes
1,19969,moderate,yes,some,no
0,34551,moderate,yes,none,yes
0,43268,extensive,no,none,yes
1,46968,moderate,yes,none,yes
0,5648,extensive,yes,none,no
1,34231,extensive,no,many,yes
1,11190,moderate,no,many,yes
1,41825,moderate,no,some,yes
0,19401,moderate,no,many,no
1,70515,moderate,no,none,no
0,9115,moderate,no,some,no
1,74134,moderate,no,some,no
0,41541,extensive,yes,none,yes
0,16490,moderate,yes,none,yes
0,14230,extensive,yes,some,no
0,12354,moderate,no,many,yes
0,28179,extensive,no,many,yes
0,14294,extensive,yes,some,no
0,14967,extensive,yes,some,yes
0,35929,extensive,no,some,yes
1,49555,minimal,yes,many,no
0,21843,extensive,yes,none,no
0,39021,moderate,yes,none,no
1,36100,minimal,yes,none,yes
1,29509,moderate,no,some,no
1,45165,minimal,yes,many,no
1,23403,extensive,no,some,no
0,5819,minimal,yes,some,yes
0,3399,extensive,yes,some,yes
1,38463,minimal,yes,many,no
1,26069,extensive,no,many,yes
1,43894,moderate,yes,none,no
1,39303,extensive,no,some,no
0,10876,extensive,no,none,yes
0,11056,extensive,yes,none,yes
0,22257,minimal,no,some,yes
1,45874,minimal,yes,some,yes
0,47266,extensive,no,some,no
1,39139,minimal,yes,none,no
0,24331,minimal,no,some,no
0,10416,moderate,yes,many,yes
0,8052,extensive,no,many,yes
0,12578,extensive,yes,none,no
0,20948,extensive,no,some,yes
0,24418,extensive,yes,some,yes
1,55529,moderate,yes,some,no
0,72989,minimal,no,none,no
1,49161,moderate,no,many,yes
0,20205,minimal,no,some,yes
0,21997,minimal,yes,none,no
0,51200,extensive,no,some,yes
1,15952,minimal,no,some,no
1,43399,extensive,no,some,no
1,55647,minimal,no,some,no
0,33104,extensive,yes,none,yes
1,9352,moderate,no,some,yes
0,25168,extensive,no,some,yes
1,27753,extensive,no,many,yes
1,36425,moderate,yes,none,no
0,30103,extensive,yes,many,no
0,21567,extensive,no,some,yes
0,4614,minimal,no,none,yes
0,18791,extensive,yes,some,yes
0,42769,extensive,yes,some,yes
0,31767,extensive,yes,some,yes
0,34682,extensive,yes,some,yes
0,14411,extensive,no,some,yes
1,54036,minimal,yes,some,no
1,24395,minimal,yes,some,no
0,7486,minimal,no,none,yes
0,16205,extensive,yes,some,yes
1,62475,moderate,no,none,no
1,49869,moderate,yes,some,yes
0,9235,minimal,no,none,no
0,6695,extensive,yes,none,yes
1,12155,moderate,no,many,yes
0,16218,extensive,no,none,yes
0,9873,moderate,no,none,yes
0,14996,extensive,yes,many,yes
1,35698,minimal,yes,many,no
1,51359,moderate,no,many,no
0,18334,moderate,yes,some,no
0,11598,moderate,yes,some,yes
0,21432,moderate,no,some,yes
1,37717,minimal,yes,some,no
1,39086,extensive,no,many,yes
0,23180,extensive,no,some,yes
0,25856,extensive,yes,some,yes
0,13791,moderate,yes,none,no
0,36155,extensive,yes,some,yes
1,40210,extensive,yes,many,no
1,42010,extensive,no,some,no
0,32752,extensive,yes,none,yes
0,24690,extensive,yes,many,yes
1,51487,moderate,yes,none,yes
0,8248,extensive,yes,none,yes
0,25338,minimal,yes,none,no
0,28884,extensive,yes,many,yes
1,55990,extensive,no,many,yes
0,14492,extensive,no,none,yes
0,41608,extensive,yes,some,yes
0,47717,extensive,yes,some,yes
0,37010,moderate,yes,many,no
0,30344,minimal,no,none,no
0,29276,extensive,yes,some,yes
0,6638,minimal,yes,some,no
0,28362,moderate,no,some,no
1,22683,moderate,no,none,no
0,12999,minimal,yes,some,no
0,20180,extensive,yes,none,yes
0,22658,extensive,yes,none,yes
0,30652,minimal,yes,some,no
1,35012,moderate,no,many,yes
1,42179,moderate,yes,some,yes
1,27411,minimal,yes,none,yes
1,16798,minimal,yes,none,no
0,23939,minimal,yes,some,no
0,26084,extensive,yes,none,no
0,29999,extensive,yes,many,yes
0,16032,moderate,yes,some,no
0,26069,moderate,no,some,no
1,64932,moderate,no,none,no
1,33450,moderate,yes,none,no
0,17918,moderate,no,some,yes
0,45514,extensive,no,none,no
1,57154,minimal,yes,some,yes
1,37292,extensive,yes,many,yes
0,38425,extensive,yes,some,no
1,29825,moderate,no,some,no
1,11179,moderate,no,some,yes
1,34272,moderate,yes,some,no
1,34494,extensive,yes,some,no
1,67354,moderate,yes,many,no
1,27194,moderate,yes,none,no
1,33987,moderate,yes,none,yes
1,51624,minimal,no,some,no
1,33940,moderate,no,none,no
1,47487,moderate,yes,some,yes
0,18349,extensive,yes,some,no
0,11796,extensive,no,many,yes
1,54386,moderate,yes,some,no
1,30024,moderate,no,many,no
0,29052,minimal,yes,some,no
0,29325,extensive,yes,many,yes
0,25675,extensive,yes,none,yes
0,42572,extensive,yes,some,yes
0,24849,minimal,yes,some,no
0,25273,extensive,yes,none,yes
1,47286,moderate,no,some,no
0,24468,moderate,yes,some,yes
1,41417,minimal,no,many,no
0,19370,extensive,yes,some,yes
1,54134,minimal,yes,none,no
1,26459,minimal,yes,some,no
0,15460,extensive,no,none,yes
0,29823,moderate,yes,some,yes
0,8533,minimal,yes,none,no
0,19729,moderate,no,none,no
1,66325,minimal,yes,some,no
0,20284,moderate,yes,some,no
1,32176,minimal,no,none,yes
1,53128,moderate,no,none,no
1,63024,extensive,yes,some,yes
1,2953,moderate,no,many,no
1,60802,extensive,no,some,yes
0,25973,moderate,no,none,no
0,12775,extensive,no,none,yes
1,47515,moderate,yes,many,yes
0,44769,minimal,yes,some,no
0,12033,extensive,yes,some,yes
0,23413,moderate,yes,some,no
1,60429,minimal,yes,some,yes
0,6385,moderate,no,some,yes
0,10416,moderate,yes,some,no
1,38861,minimal,yes,some,yes
1,17030,minimal,yes,some,no
0,38075,moderate,no,some,yes
0,21703,moderate,yes,some,yes
1,45195,extensive,yes,none,no
1,36993,extensive,yes,none,yes
0,23266,extensive,no,none,yes
0,6946,moderate,yes,some,no
0,5618,moderate,yes,none,yes
0,20167,extensive,yes,some,no
1,11588,minimal,yes,many,no
0,31353,minimal,no,none,no
0,26751,extensive,yes,some,yes
0,21873,extensive,yes,some,yes
1,65566,moderate,no,none,yes
0,9047,extensive,yes,some,no
0,18143,extensive,yes,some,no
0,25844,minimal,no,some,no
1,62981,moderate,yes,some,yes
1,22317,moderate,yes,none,yes
0,13789,minimal,yes,none,no
1,38225,extensive,yes,some,no
1,42312,minimal,yes,some,no
1,57768,minimal,yes,many,no
0,7140,extensive,no,none,yes
1,25464,moderate,yes,many,yes
0,42553,minimal,yes,none,no
0,46101,minimal,yes,some,no
0,16539,minimal,yes,some,yes
1,14861,moderate,no,none,yes
0,38129,extensive,yes,none,yes
0,4360,moderate,no,some,no
0,30532,extensive,yes,none,yes
0,7478,moderate,no,some,no
1,66461,extensive,no,some,yes
0,29245,extensive,yes,none,yes
0,3436,minimal,yes,none,no
1,51261,extensive,no,some,yes
1,57315,moderate,yes,many,no
1,20481,minimal,yes,none,no
0,19556,moderate,yes,none,no
1,29841,moderate,yes,many,no
1,36355,minimal,no,none,no
0,35939,moderate,yes,some,no
0,52233,extensive,yes,some,yes
0,23590,extensive,yes,none,yes
1,49324,extensive,no,some,yes
1,39170,minimal,yes,none,yes
1,49234,moderate,no,many,yes
0,57180,extensive,yes,none,yes
1,16634,minimal,yes,none,no
0,38519,moderate,no,none,yes
1,31085,moderate,no,many,no
1,41207,moderate,no,none,no
0,12396,moderate,yes,some,no
1,52798,moderate,yes,many,yes
0,4686,minimal,yes,none,no
0,26963,extensive,yes,some,yes
0,22476,minimal,no,some,no
0,22588,moderate,yes,some,no
1,55208,moderate,yes,many,yes
1,26164,minimal,yes,none,no
1,37271,moderate,yes,some,no
0,2392,extensive,no,some,yes
0,16610,minimal,yes,none,no
0,56557,moderate,yes,many,no
1,14382,minimal,yes,some,yes
0,6884,moderate,yes,some,yes
1,28657,minimal,no,many,no
1,33260,moderate,yes,some,yes
0,20617,moderate,yes,none,yes
0,19052,moderate,no,none,no
0,16049,moderate,no,many,no
0,35316,extensive,yes,many,yes
1,8710,moderate,yes,many,no
1,16417,extensive,yes,none,yes
1,33035,minimal,no,some,yes
0,20943,moderate,yes,some,yes
1,40281,moderate,no,none,yes
0,8557,extensive,yes,some,yes
0,44083,moderate,yes,some,yes
0,39882,minimal,yes,many,no
0,31845,moderate,no,none,yes
1,11145,minimal,no,some,yes
1,31327,minimal,no,none,no
0,40945,moderate,no,none,no
0,30106,extensive,no,some,no
0,16111,minimal,yes,many,no
0,24113,minimal,yes,none,no
1,31057,minimal,no,none,no
0,26396,extensive,yes,some,yes
1,47498,minimal,yes,none,no
0,21907,minimal,yes,some,no
0,15676,extensive,no,some,yes
1,24181,moderate,no,many,no
0,29912,extensive,yes,some,yes
1,26974,minimal,no,none,no
1,15822,minimal,no,none,no
1,26073,minimal,no,some,no
1,27103,moderate,yes,none,no
1,17017,minimal,yes,some,no
1,86301,extensive,yes,none,no
1,12807,minimal,no,none,yes
1,50386,minimal,yes,some,yes
0,24487,extensive,yes,some,no
1,23570,minimal,no,some,no
1,18622,moderate,no,none,no
0,17203,moderate,no,some,no
0,17964,extensive,yes,some,yes
0,15405,extensive,yes,none,yes
1,76519,minimal,no,none,no
1,46479,minimal,yes,none,yes
1,47147,moderate,yes,none,no
1,39388,minimal,no,some,yes
1,59089,moderate,yes,none,no
0,50398,extensive,yes,some,yes
0,13360,extensive,no,some,yes
1,32426,minimal,no,some,no
1,24581,minimal,no,some,no
0,28394,moderate,yes,some,yes
1,20989,moderate,no,many,yes
0,32254,moderate,yes,some,no
1,24939,moderate,yes,some,no
0,18356,extensive,yes,some,yes
0,29675,minimal,no,some,yes
0,32758,extensive,yes,some,no
0,7399,extensive,no,some,no
0,43376,moderate,no,some,yes
1,29951,minimal,no,some,no
1,48395,minimal,no,none,no
0,16041,extensive,no,some,no
0,29249,extensive,no,many,yes
1,50936,moderate,yes,some,no
1,31555,minimal,yes,none,no
0,14682,extensive,yes,some,yes
0,28219,moderate,yes,some,no
0,11614,minimal,no,some,no
0,6745,extensive,yes,some,yes
1,20423,minimal,yes,some,no
1,20690,minimal,yes,some,no
1,22688,minimal,yes,none,no
1,23893,moderate,yes,some,yes
0,27992,extensive,no,some,yes
0,18465,extensive,no,some,yes
1,6075,moderate,no,many,yes
1,38042,moderate,no,some,yes
1,25530,minimal,no,many,yes
0,15427,minimal,no,some,no
1,33290,minimal,no,some,yes
0,15642,extensive,yes,none,yes
0,20835,moderate,yes,many,yes
1,50718,moderate,no,some,yes
0,30462,extensive,yes,some,yes
0,34031,minimal,yes,some,no
1,26762,moderate,yes,many,yes
0,13295,extensive,yes,many,no
0,36125,extensive,yes,some,yes
0,12153,moderate,no,none,yes
0,63151,moderate,no,some,no
0,19018,extensive,no,none,no
1,33818,moderate,yes,none,yes
1,54550,moderate,no,some,yes
1,48195,extensive,yes,none,yes
0,47797,extensive,yes,none,yes
1,33525,minimal,no,some,no
1,18806,minimal,yes,some,no
1,16971,minimal,yes,many,yes
1,30459,minimal,yes,none,no
0,18243,moderate,yes,none,no
0,11926,moderate,yes,some,yes
1,18549,extensive,yes,many,no
1,21146,minimal,yes,some,no
1,31098,moderate,no,some,yes
0,47226,minimal,no,none,no
0,25864,moderate,yes,some,yes
1,55293,minimal,no,many,no
0,34298,extensive,no,some,yes
0,13427,moderate,yes,none,yes
1,62600,minimal,yes,none,no
0,32534,moderate,yes,none,yes
1,24130,moderate,yes,many,no
0,32603,minimal,yes,some,no
0,49747,moderate,no,some,no
1,47422,minimal,yes,some,yes
0,11945,extensive,no,many,yes
1,17603,moderate,no,many,yes
0,5667,extensive,no,some,yes
0,37329,extensive,no,many,no
1,42111,minimal,yes,none,no
0,42200,extensive,yes,some,yes
0,15414,moderate,no,none,yes
0,8266,extensive,yes,none,yes
0,31011,extensive,yes,some,yes
1,29729,minimal,yes,some,yes
1,16456,extensive,no,many,yes
0,30700,extensive,yes,some,yes
1,20678,minimal,yes,some,no
0,10116,minimal,yes,many,no
0,28961,minimal,yes,none,no
0,48504,extensive,yes,some,yes
1,20924,minimal,yes,some,no
1,25785,moderate,no,none,yes
0,30697,extensive,yes,many,yes
0,20572,moderate,yes,many,no
0,41747,extensive,no,some,yes
1,38675,minimal,no,none,no
0,16609,moderate,no,some,no
0,27633,extensive,no,many,no
0,11822,moderate,yes,some,no
0,21209,extensive,no,many,yes
0,11885,extensive,no,none,yes
0,18482,minimal,no,some,no
0,10561,extensive,no,some,yes
0,21634,minimal,no,some,yes
1,32174,moderate,yes,some,yes
1,31400,moderate,yes,none,yes
0,31436,extensive,no,some,yes
0,30188,moderate,yes,some,yes
0,12050,moderate,no,some,no
1,45410,minimal,yes,some,no
1,25362,minimal,no,none,no
0,19123,extensive,yes,none,yes
0,48636,extensive,no,some,yes
1,63638,moderate,yes,some,yes
0,10071,extensive,no,some,yes
1,26712,minimal,yes,none,yes
0,6938,extensive,yes,some,no
0,20319,moderate,yes,some,no
0,23693,extensive,yes,some,yes
0,12526,moderate,no,some,no
1,33303,moderate,no,many,yes
0,34197,extensive,yes,none,yes
1,67378,moderate,yes,none,no
0,43680,moderate,yes,some,no
1,30692,minimal,yes,none,no
1,43304,moderate,yes,some,yes
0,16194,moderate,yes,none,no
1,25780,minimal,no,many,no
1,48546,moderate,yes,some,no
0,12420,extensive,yes,none,yes
0,56385,extensive,yes,some,yes
0,4545,moderate,yes,none,no
0,11414,extensive,yes,some,no
1,44821,extensive,yes,some,yes
1,60966,moderate,yes,some,no
0,35335,minimal,no,none,yes
0,42490,moderate,yes,none,no
0,26688,extensive,yes,some,yes
0,22237,extensive,no,none,yes
0,16110,moderate,yes,some,no
0,25530,extensive,yes,some,yes
1,9072,moderate,yes,some,yes
0,9868,minimal,yes,many,no
0,14098,moderate,yes,some,yes
0,25288,moderate,yes,some,yes
0,36802,moderate,yes,many,yes
1,22825,minimal,yes,some,no
1,68358,minimal,yes,many,no
0,18719,minimal,no,none,no
0,54144,extensive,yes,some,yes
0,28760,extensive,no,none,yes
0,37151,extensive,no,none,no
0,19391,extensive,no,some,yes
1,38812,moderate,no,none,no
1,41829,minimal,yes,some,yes
0,40934,extensive,yes,none,yes
0,5760,minimal,yes,none,no
0,10592,moderate,yes,many,no
1,47489,moderate,yes,none,no
0,40414,minimal,no,some,no
1,72356,extensive,no,many,yes
0,27384,moderate,yes,some,no
1,49513,moderate,yes,some,yes
0,17961,minimal,yes,some,no
0,22673,moderate,yes,some,no
1,59390,minimal,no,some,no
0,32678,extensive,no,some,no
0,24869,extensive,yes,some,yes
0,48443,extensive,yes,none,yes
0,40931,moderate,yes,some,yes
1,49096,moderate,no,many,yes
0,43542,extensive,yes,none,yes
1,22905,moderate,no,none,yes
0,50563,extensive,yes,none,yes
0,7127,extensive,no,none,no
1,20987,extensive,yes,many,yes
1,12948,extensive,yes,some,no
0,7576,moderate,yes,some,yes
0,14339,extensive,yes,some,yes
0,40463,extensive,yes,none,yes
1,17708,minimal,no,none,no
1,32721,minimal,yes,many,yes
0,5177,extensive,yes,some,yes
1,56540,moderate,no,none,yes
1,6782,extensive,yes,many,yes
1,28438,minimal,yes,some,no
1,30941,extensive,yes,some,no
1,43000,minimal,yes,some,no
0,7116,minimal,no,some,no
0,13909,minimal,yes,some,yes
0,29473,extensive,yes,some,yes
1,40929,minimal,no,some,no
0,53211,moderate,no,some,yes
0,33478,moderate,yes,many,no
0,19572,extensive,no,some,yes
0,22163,extensive,no,some,yes
0,33577,moderate,yes,some,no
1,38594,moderate,yes,none,no
1,14521,minimal,no,none,no
0,54709,extensive,yes,none,yes
0,48767,extensive,yes,some,yes
1,27945,moderate,yes,some,no
1,17610,moderate,yes,many,no
1,25921,minimal,yes,many,yes
1,43738,minimal,no,some,no
0,38330,minimal,yes,none,no
1,58379,moderate,yes,many,no
0,14962,extensive,yes,none,no
1,9539,minimal,no,some,no
0,20203,extensive,yes,none,yes
0,27123,moderate,yes,some,yes
0,18306,extensive,yes,some,no
1,53013,minimal,no,many,no
0,7492,minimal,no,none,no
1,53701,moderate,no,some,yes
0,32235,extensive,no,none,no
1,26136,extensive,no,some,yes
0,13204,minimal,yes,some,no
0,31785,extensive,yes,none,yes
1,30354,minimal,yes,many,yes
1,15255,extensive,no,none,yes
0,16500,minimal,no,some,yes
0,23559,extensive,yes,some,yes
1,47420,moderate,no,some,yes
1,16006,minimal,no,many,no
0,23379,minimal,yes,some,no
1,19832,minimal,yes,some,no
1,46066,minimal,no,some,no
1,48478,extensive,yes,many,yes
0,14445,extensive,yes,some,yes
1,36069,minimal,yes,some,no
1,45926,minimal,no,some,no
1,29946,extensive,no,none,no
0,27038,moderate,yes,some,yes
1,23789,moderate,no,many,no
1,35804,moderate,yes,many,no
1,45181,minimal,yes,many,yes
0,33776,moderate,yes,none,yes
1,18059,minimal,yes,some,no
0,27363,minimal,no,none,no
1,28504,minimal,no,some,no
1,39119,moderate,yes,some,no
1,62076,minimal,yes,some,no
1,44640,extensive,yes,many,yes
0,20497,extensive,yes,none,yes
0,48583,extensive,no,some,yes
1,66232,minimal,yes,some,no
1,14353,extensive,yes,many,yes
1,61936,moderate,yes,none,no
0,39452,moderate,no,some,yes
1,57267,moderate,no,some,no
0,25917,extensive,yes,many,yes
1,15395,minimal,yes,none,no
0,37981,extensive,yes,some,yes
0,15330,minimal,yes,some,no
1,7614,minimal,no,many,yes
0,24882,moderate,yes,some,yes
1,33521,minimal,yes,some,no
1,18152,minimal,yes,many,no
0,42938,minimal,no,none,no
0,18138,extensive,yes,some,yes
0,18058,moderate,yes,some,no
1,18012,minimal,yes,some,yes
0,24385,extensive,no,some,yes
1,15964,minimal,yes,none,no
1,16414,minimal,no,many,no
0,22946,moderate,yes,some,yes
1,23728,extensive,yes,many,yes
0,26482,extensive,yes,some,yes
1,59003,minimal,yes,none,yes
0,8230,minimal,no,none,no
1,30136,minimal,yes,none,no
0,8680,minimal,no,some,no
1,29750,moderate,no,some,yes
0,21800,extensive,no,some,yes
0,17664,extensive,yes,some,yes
0,52279,extensive,no,none,no
1,14207,minimal,no,many,no
0,44731,extensive,yes,some,no
1,20272,minimal,yes,none,yes
1,37912,moderate,no,some,no
0,27787,minimal,yes,none,no
1,57446,minimal,yes,some,yes
0,12293,minimal,no,many,no
1,25915,moderate,no,none,no
1,67049,moderate,no,none,yes
0,18175,minimal,no,none,no
0,30534,extensive,yes,some,yes
0,37069,extensive,yes,none,no
0,43085,extensive,no,none,yes
1,13192,moderate,yes,some,yes
0,32176,moderate,yes,none,no
0,36518,extensive,yes,none,yes
0,10563,moderate,no,some,no
0,25314,extensive,no,many,yes
1,43140,minimal,no,some,no
1,19359,moderate,yes,none,yes
0,32405,moderate,yes,some,no
0,16517,moderate,yes,none,no
1,24901,minimal,yes,many,no
1,49376,minimal,yes,some,yes
0,27935,extensive,yes,some,yes
0,23589,moderate,no,some,yes
0,5125,minimal,yes,none,no
0,28648,moderate,yes,none,yes
1,57791,extensive,yes,some,yes
0,12323,minimal,no,some,no
0,9411,extensive,no,many,no
1,28697,moderate,no,many,yes
1,32527,moderate,no,some,yes
0,27106,extensive,no,some,yes
0,25290,extensive,no,none,no
1,26821,moderate,yes,some,no
0,32578,extensive,no,many,yes
1,20046,moderate,yes,some,yes
0,15998,extensive,no,many,yes
1,9159,minimal,no,many,no
0,11186,extensive,yes,none,no
1,35731,moderate,yes,some,no
0,15189,moderate,no,many,no
1,59545,extensive,yes,many,yes
0,12898,minimal,no,none,no
1,62235,extensive,yes,none,yes
1,34690,extensive,yes,many,yes
1,25649,minimal,no,some,yes
1,61481,extensive,no,some,no
0,21226,moderate,yes,none,no
1,42269,moderate,yes,many,no
1,56805,minimal,yes,none,no
1,43653,minimal,yes,some,yes
0,19252,extensive,yes,many,yes
0,36883,extensive,yes,none,yes
0,24371,minimal,yes,many,yes
0,10193,moderate,yes,none,no
1,55387,moderate,yes,none,no
1,32869,moderate,no,some,yes
1,7738,moderate,yes,some,yes
1,13609,extensive,no,none,no
1,44989,minimal,yes,some,yes
0,45940,moderate,yes,some,yes
1,8157,minimal,no,none,no
1,26737,extensive,yes,some,no
1,46793,minimal,yes,none,yes
1,34641,moderate,yes,some,no
1,26503,extensive,no,some,yes
1,65303,extensive,yes,many,no
0,38082,extensive,yes,some,yes
0,43699,moderate,yes,some,yes
1,37017,moderate,yes,many,no
1,20050,minimal,no,many,yes
0,23402,extensive,yes,none,yes
1,42732,moderate,yes,many,yes
0,44467,minimal,yes,none,no
1,23983,minimal,yes,none,no
0,37262,moderate,yes,some,yes
0,42314,extensive,yes,some,yes
1,22128,moderate,yes,many,no
0,17930,moderate,yes,some,no
0,6169,extensive,no,some,yes
1,49278,extensive,yes,none,yes
0,10857,extensive,yes,some,yes
1,14048,minimal,yes,none,no
1,31616,minimal,no,some,yes
1,45113,extensive,no,none,yes
0,25052,extensive,yes,none,yes
0,12529,extensive,yes,some,yes
0,22050,moderate,yes,some,no
1,28790,minimal,no,some,yes
0,44941,minimal,yes,none,yes
1,34218,minimal,no,none,no
0,14323,moderate,yes,some,no
1,42174,moderate,yes,some,no
0,17720,extensive,yes,many,no
1,28798,minimal,no,none,no
1,27602,minimal,yes,some,no
0,7134,moderate,no,many,no
1,42814,minimal,no,many,no
0,18160,extensive,yes,some,yes
0,38012,minimal,no,some,no
0,16229,moderate,no,some,no
0,43721,moderate,yes,some,no
0,30417,moderate,yes,none,yes
0,25761,moderate,no,some,no
0,16774,extensive,yes,none,yes
1,33982,minimal,yes,none,no
0,56343,extensive,yes,none,yes
1,64494,moderate,no,none,yes
1,39918,minimal,no,many,no
0,6861,minimal,yes,none,no
0,7607,moderate,yes,many,no
0,20747,extensive,yes,some,no
1,28566,moderate,yes,some,yes
1,24814,moderate,no,some,no
1,22677,moderate,yes,none,no
1,56230,moderate,no,none,yes
0,23701,minimal,no,some,no
1,49287,minimal,yes,some,yes
0,20367,minimal,yes,none,no
0,14371,extensive,yes,some,yes
1,21154,moderate,yes,many,no
0,20637,extensive,no,some,yes
0,10030,moderate,yes,some,no
1,28636,minimal,no,some,yes
0,24713,minimal,no,some,no
1,31651,moderate,yes,none,yes
0,13711,extensive,yes,some,no
0,9172,extensive,no,many,yes
1,63638,moderate,yes,some,yes
1,36584,minimal,yes,many,no
0,30554,moderate,yes,some,yes
0,9551,moderate,no,none,no
0,30935,moderate,yes,some,yes
1,27421,minimal,no,some,no
1,26766,extensive,no,some,yes
0,27420,extensive,yes,some,yes
1,33536,minimal,no,many,yes
1,49694,minimal,no,none,yes
1,64996,minimal,yes,some,no
1,43494,minimal,no,some,no
1,29033,extensive,yes,many,yes
1,13434,moderate,yes,none,no
0,9388,extensive,no,some,yes
0,8295,moderate,yes,none,no
1,19995,minimal,no,none,no
1,29195,extensive,no,some,yes
1,26201,minimal,yes,many,yes
1,26223,moderate,no,none,yes
1,31893,extensive,yes,none,yes
0,4371,minimal,no,many,no
0,33866,moderate,yes,some,no
1,11067,minimal,yes,some,yes
1,15562,moderate,no,many,yes
1,29638,minimal,no,some,no
0,33831,extensive,yes,some,no
0,10633,minimal,no,some,no
0,16185,minimal,no,none,no
0,26140,extensive,yes,none,yes
0,18921,extensive,no,none,no
1,23053,minimal,yes,none,no
1,29948,extensive,no,some,yes
1,26916,moderate,no,none,yes
0,17425,extensive,no,none,yes
1,20884,moderate,no,many,no
0,15066,moderate,yes,some,yes
0,14474,extensive,yes,some,yes
1,59304,minimal,no,many,no
1,26487,minimal,yes,some,no
0,17801,moderate,no,none,no
1,30311,moderate,yes,some,no
0,16807,extensive,yes,some,yes
1,21148,minimal,yes,some,yes
0,40083,moderate,yes,some,no
1,5905,minimal,yes,some,no
1,20835,minimal,yes,many,no
0,25515,extensive,yes,none,yes
1,55190,minimal,no,none,yes
1,27911,minimal,yes,none,no
0,50027,extensive,yes,some,yes
0,24808,extensive,no,none,yes
1,62498,extensive,yes,some,yes
0,22470,extensive,yes,none,yes
1,47409,minimal,yes,none,yes
0,29468,moderate,yes,many,no
1,23798,minimal,no,some,yes
0,18987,moderate,no,none,no
0,21662,extensive,yes,some,no
1,21856,moderate,yes,many,yes
1,13220,minimal,no,some,no
0,17556,minimal,yes,some,yes
1,54151,extensive,no,some,yes
0,18492,extensive,no,many,no
0,10481,moderate,yes,none,no
1,38244,minimal,no,some,yes
1,21499,moderate,yes,some,no
1,33636,extensive,yes,some,yes
0,53903,extensive,no,none,yes
1,23401,minimal,yes,many,yes
0,22429,extensive,yes,none,yes
1,58292,moderate,no,many,no
1,38873,minimal,yes,none,yes
0,29485,moderate,yes,none,yes
1,46161,minimal,yes,many,yes
0,33714,minimal,no,some,yes
0,9678,extensive,yes,some,no
1,31459,minimal,yes,none,no
1,38027,moderate,yes,some,yes
0,38673,extensive,yes,some,yes
1,36941,moderate,yes,many,yes
1,41535,minimal,no,many,no
0,60498,extensive,yes,none,yes
0,30693,extensive,yes,none,no
1,11312,moderate,yes,many,no
1,5647,minimal,yes,some,no
1,50873,moderate,no,many,no
1,24011,minimal,no,none,no
0,20575,minimal,yes,some,no
0,21331,moderate,yes,many,yes
0,12695,extensive,yes,some,no
0,32150,extensive,no,none,no
0,37976,extensive,no,many,no
1,55310,moderate,yes,many,yes
0,23609,moderate,no,none,no
1,62289,moderate,no,some,yes
0,29340,extensive,no,none,no
1,19800,moderate,no,none,no
0,35136,minimal,yes,many,no
1,23436,minimal,no,some,no
1,58985,minimal,no,none,no
1,15870,minimal,yes,some,no
1,42851,minimal,yes,some,yes
0,41141,minimal,yes,some,yes
1,30430,moderate,yes,none,yes
0,20351,moderate,yes,many,yes
1,28084,moderate,yes,many,yes
0,27242,extensive,no,some,yes
0,23761,extensive,yes,none,yes
1,31104,minimal,yes,some,yes
1,71787,moderate,yes,some,no
1,33474,minimal,yes,many,no
0,27465,extensive,no,some,yes
0,46483,moderate,yes,some,yes
0,20734,moderate,no,none,yes
1,20658,minimal,yes,some,yes
1,44366,moderate,no,many,no
1,38322,moderate,yes,none,yes
1,66508,extensive,no,many,yes
1,30435,minimal,yes,some,no
0,36210,minimal,yes,many,no
0,6400,moderate,yes,some,no
1,34400,moderate,no,some,no
0,18050,moderate,no,many,yes
1,15972,minimal,yes,many,no
1,54805,moderate,yes,none,no
0,27799,moderate,yes,some,no
0,16347,extensive,yes,none,yes
0,56820,moderate,yes,some,no
1,34296,moderate,no,none,yes
0,9370,moderate,yes,some,no
0,28067,minimal,yes,some,yes
0,11262,minimal,yes,some,no
0,20063,moderate,yes,none,yes
1,43515,minimal,yes,some,no
0,25361,extensive,yes,none,yes
0,28812,extensive,no,some,yes
0,35887,moderate,no,some,no
1,65656,minimal,no,some,yes
1,37604,minimal,yes,none,no
1,67497,minimal,yes,many,no
1,11453,moderate,yes,some,yes
1,46641,minimal,yes,some,no
0,63682,extensive,yes,some,yes
1,56571,moderate,yes,none,yes
1,17801,minimal,no,some,no
0,42698,extensive,yes,none,yes
1,28898,minimal,yes,some,yes
0,38253,moderate,no,some,yes
