FError,LOC,XP,foosball,Partays,B$+
1,25736,moderate,yes,some,no
1,20931,moderate,yes,none,yes
1,61182,extensive,no,none,yes
0,26459,moderate,yes,none,yes
0,17729,moderate,yes,some,yes
1,34253,minimal,no,some,no
0,22935,minimal,yes,some,no
0,12071,minimal,no,some,no
0,38753,extensive,yes,some,yes
0,43892,extensive,no,none,yes
1,58725,extensive,no,some,yes
0,45928,minimal,no,none,yes
0,47702,extensive,no,none,yes
0,9268,moderate,no,some,no
0,49701,extensive,no,some,yes
0,43970,moderate,yes,none,no
0,9847,extensive,no,some,no
0,5540,moderate,yes,some,yes
1,35852,moderate,yes,some,no
0,21298,extensive,yes,some,yes
1,24408,moderate,no,none,no
1,32347,extensive,no,none,no
0,8814,minimal,no,some,no
0,35804,extensive,yes,many,yes
0,24019,minimal,no,some,no
1,53025,minimal,yes,some,no
1,47331,moderate,no,many,no
1,65987,minimal,yes,none,no
0,18638,minimal,no,some,no
0,22461,moderate,yes,many,no
0,18791,extensive,yes,some,yes
1,20899,minimal,yes,many,yes
1,39878,minimal,no,some,no
0,14478,extensive,no,many,yes
0,25145,moderate,no,some,yes
0,15638,minimal,yes,some,no
0,25406,moderate,no,many,yes
1,27510,moderate,no,none,yes
1,34218,moderate,yes,none,no
0,32429,moderate,yes,none,yes
0,31995,moderate,no,none,no
1,32385,extensive,no,many,no
1,29284,moderate,no,many,yes
1,69262,moderate,no,none,yes
0,79691,extensive,no,none,yes
1,26708,minimal,no,some,yes
0,31135,extensive,no,many,no
0,26434,extensive,no,some,no
1,34431,minimal,yes,some,no
1,43747,minimal,yes,many,yes
0,38814,extensive,yes,some,yes
1,40391,extensive,no,many,no
0,17353,moderate,yes,some,yes
0,27674,moderate,yes,some,yes
1,11130,moderate,yes,many,no
1,55964,moderate,no,some,yes
1,16834,extensive,yes,none,yes
1,30897,minimal,yes,some,yes
0,15048,extensive,yes,some,no
1,54326,minimal,no,many,no
0,21647,extensive,no,some,yes
1,49029,minimal,yes,some,no
0,36137,moderate,yes,some,no
1,39739,minimal,no,none,no
0,53162,moderate,no,none,yes
0,14263,extensive,yes,many,yes
1,46793,minimal,yes,some,yes
1,55209,minimal,no,many,yes
0,57765,extensive,no,some,yes
0,22388,moderate,no,some,no
0,23338,moderate,yes,some,no
1,72804,extensive,no,some,yes
0,32007,extensive,no,none,yes
0,20467,extensive,yes,some,yes
1,51149,extensive,yes,some,no
1,41888,extensive,yes,some,no
1,29581,moderate,yes,some,no
0,16022,extensive,yes,some,yes
0,19445,extensive,yes,some,yes
1,37738,moderate,yes,many,no
1,16892,minimal,no,none,no
0,13970,minimal,yes,some,yes
1,71948,moderate,no,some,yes
0,47966,moderate,no,some,yes
0,19517,moderate,no,some,yes
1,67422,moderate,no,some,yes
0,24996,extensive,no,none,yes
0,47471,extensive,no,some,yes
1,51748,moderate,yes,none,no
0,19415,minimal,yes,many,no
0,22559,moderate,yes,many,no
0,11185,minimal,yes,some,no
0,42781,extensive,yes,some,yes
1,30439,moderate,yes,none,no
1,21170,minimal,yes,none,no
1,21972,minimal,yes,none,no
1,43176,minimal,yes,none,no
0,48142,moderate,no,some,no
0,16221,moderate,yes,none,yes
1,49708,extensive,yes,some,yes
0,41187,extensive,no,some,yes
1,24191,moderate,yes,many,yes
0,18748,extensive,yes,none,yes
0,17956,minimal,no,some,no
0,22107,moderate,yes,some,no
1,9282,minimal,no,some,yes
1,21988,minimal,no,many,yes
1,38581,extensive,yes,many,no
0,31914,moderate,yes,some,no
0,23898,extensive,yes,many,yes
0,10036,moderate,yes,some,no
1,43456,minimal,yes,many,no
1,27845,moderate,yes,some,no
1,44559,minimal,no,none,yes
1,60516,moderate,yes,many,no
0,4424,moderate,no,some,no
1,37447,moderate,no,none,yes
0,39414,moderate,yes,none,yes
1,12059,minimal,no,many,no
1,45509,minimal,yes,some,yes
1,39149,moderate,yes,none,no
1,49047,extensive,no,some,no
1,49305,moderate,yes,none,no
0,6773,minimal,no,some,no
1,18688,minimal,yes,many,no
0,15073,moderate,no,some,no
0,33470,extensive,yes,none,no
1,16818,minimal,no,some,no
1,55173,minimal,no,none,no
0,43843,extensive,yes,some,yes
0,4295,extensive,no,some,yes
0,24585,extensive,yes,some,yes
0,33230,minimal,yes,some,yes
0,49510,minimal,yes,some,no
0,5578,minimal,no,none,no
1,64484,minimal,yes,many,no
0,44404,extensive,no,none,no
1,62716,extensive,no,some,no
1,52110,minimal,no,many,yes
0,17778,minimal,no,none,no
0,14376,minimal,yes,some,no
0,40945,extensive,no,some,yes
1,17919,minimal,no,many,no
1,7911,minimal,yes,some,no
0,28331,extensive,no,many,no
1,32113,extensive,no,many,yes
1,20059,minimal,yes,none,no
1,42730,extensive,yes,none,yes
0,50909,moderate,yes,some,no
0,27737,moderate,no,some,yes
1,41019,moderate,yes,some,no
1,18071,minimal,no,many,no
1,45812,minimal,yes,many,no
0,35423,moderate,yes,some,no
0,49618,extensive,yes,some,yes
1,29442,moderate,yes,many,yes
0,22202,extensive,yes,some,yes
0,23448,extensive,yes,none,yes
0,45906,extensive,no,none,yes
0,17493,extensive,no,some,yes
1,31165,minimal,no,many,no
0,32037,minimal,no,some,no
1,22441,moderate,yes,many,no
0,8106,minimal,no,some,no
1,26623,minimal,yes,some,yes
1,30044,minimal,yes,none,no
1,26154,extensive,yes,many,yes
0,13050,extensive,yes,some,yes
0,25536,extensive,yes,some,no
1,48029,minimal,no,some,yes
0,31988,moderate,yes,none,no
1,51470,extensive,yes,many,yes
0,21320,extensive,yes,some,no
1,39574,minimal,yes,many,no
0,53661,extensive,yes,some,no
1,24810,minimal,yes,none,no
1,47121,moderate,yes,many,yes
0,28531,extensive,no,many,yes
0,39518,moderate,yes,some,yes
1,26421,minimal,no,some,no
1,34516,extensive,yes,some,yes
0,21979,moderate,yes,none,no
0,49900,extensive,yes,none,no
1,14778,moderate,yes,many,no
0,17985,extensive,yes,some,yes
0,20634,extensive,yes,some,no
1,36465,minimal,yes,some,no
1,65381,moderate,no,many,yes
0,9381,minimal,yes,many,no
0,26624,extensive,yes,none,no
0,9705,extensive,no,some,yes
0,10665,extensive,yes,none,yes
0,33220,moderate,no,some,yes
1,32916,moderate,yes,some,yes
1,31459,moderate,yes,some,yes
0,24113,extensive,yes,some,yes
0,10218,minimal,yes,some,no
1,17953,moderate,yes,some,no
0,8798,moderate,yes,many,no
0,2927,moderate,no,some,no
0,18280,extensive,yes,some,yes
1,36671,moderate,yes,none,no
1,42544,extensive,yes,many,yes
0,20627,minimal,yes,some,no
0,20865,moderate,no,none,no
0,11330,extensive,no,many,yes
1,73341,extensive,yes,some,yes
0,33147,extensive,yes,some,yes
0,20555,minimal,no,none,no
0,26300,extensive,no,many,yes
1,44936,extensive,no,many,yes
1,11302,minimal,no,many,no
1,20767,minimal,yes,some,no
0,25354,extensive,no,some,no
0,28315,extensive,no,many,yes
1,50081,moderate,yes,none,yes
1,35665,extensive,yes,some,yes
1,47130,moderate,no,many,yes
0,6358,minimal,no,none,no
0,17748,extensive,no,some,yes
0,32319,minimal,no,none,no
1,45330,moderate,no,some,yes
0,66674,moderate,no,some,yes
0,20672,extensive,no,some,yes
1,45560,moderate,no,some,no
0,16621,extensive,yes,some,yes
1,8904,moderate,yes,many,no
1,36300,moderate,no,some,yes
1,15349,minimal,yes,none,yes
0,12563,moderate,no,none,no
0,39046,moderate,yes,some,no
0,38151,moderate,yes,some,no
0,61222,extensive,yes,none,yes
0,26616,extensive,yes,none,no
1,20351,moderate,no,some,no
1,28198,minimal,yes,none,no
1,11856,minimal,no,none,no
1,53885,minimal,yes,some,yes
1,59960,minimal,yes,none,yes
0,10501,minimal,yes,some,no
0,8040,minimal,no,some,no
0,53834,extensive,yes,some,yes
0,18715,extensive,no,some,yes
1,50234,moderate,yes,some,no
0,14549,extensive,yes,many,yes
0,26731,moderate,yes,some,yes
0,18063,extensive,yes,none,yes
0,19496,extensive,yes,none,yes
0,12086,extensive,yes,some,no
0,32579,moderate,yes,some,yes
0,24847,extensive,yes,some,yes
0,34680,minimal,no,none,no
0,24337,moderate,yes,none,yes
1,25117,moderate,no,many,no
0,35048,extensive,yes,none,yes
1,41762,extensive,yes,some,yes
0,27258,extensive,no,none,yes
0,22555,moderate,yes,some,no
1,21270,moderate,no,many,no
1,56346,moderate,no,some,no
0,15489,extensive,no,some,yes
0,34914,moderate,no,some,yes
0,26644,extensive,yes,some,yes
0,6412,minimal,no,some,no
0,42897,minimal,no,some,no
0,17471,extensive,yes,some,yes
1,50605,minimal,yes,some,no
1,56418,minimal,no,some,no
0,17105,minimal,yes,some,yes
0,6142,extensive,yes,many,no
1,30101,moderate,yes,many,yes
1,48243,extensive,no,some,yes
0,21473,extensive,no,some,yes
0,20719,extensive,yes,none,yes
1,12995,minimal,no,many,yes
0,30030,extensive,yes,some,yes
0,11328,extensive,no,some,no
0,25258,moderate,no,none,no
1,39807,moderate,yes,some,no
1,20733,minimal,yes,some,no
1,9653,minimal,yes,some,no
0,8909,extensive,no,none,yes
1,23144,moderate,no,some,no
1,18022,moderate,yes,many,no
1,20285,moderate,yes,many,yes
0,29291,extensive,yes,many,no
0,7715,moderate,yes,some,no
1,63344,moderate,no,none,no
1,34704,moderate,yes,none,no
1,43478,minimal,yes,none,no
0,26048,extensive,yes,some,yes
0,33723,extensive,yes,some,yes
1,46681,moderate,yes,none,yes
0,39734,extensive,yes,some,yes
1,30602,extensive,yes,some,yes
1,16389,extensive,no,many,no
1,26621,extensive,no,some,yes
1,35895,moderate,yes,many,yes
1,30067,moderate,yes,none,no
1,11627,minimal,no,many,no
1,38762,minimal,yes,many,no
1,6586,minimal,no,none,no
0,7674,minimal,yes,none,no
0,29778,moderate,no,none,no
0,10964,extensive,yes,none,yes
0,33903,extensive,no,none,no
0,39208,extensive,yes,some,yes
0,24833,extensive,yes,some,no
1,26204,minimal,yes,none,no
1,50551,moderate,no,many,no
0,5301,extensive,yes,some,yes
1,48623,minimal,no,none,yes
0,11410,extensive,yes,many,yes
1,41801,extensive,yes,many,yes
1,29049,moderate,yes,none,yes
0,34592,minimal,yes,some,yes
0,20404,extensive,yes,some,yes
1,21940,minimal,yes,some,yes
0,36943,minimal,yes,some,no
1,25971,moderate,no,many,no
0,13280,moderate,yes,many,yes
1,17944,moderate,yes,some,no
0,9424,extensive,no,many,yes
1,43883,moderate,yes,many,no
1,38884,moderate,yes,some,yes
1,42581,minimal,yes,some,no
0,7832,extensive,no,some,yes
1,9413,minimal,no,many,no
0,15368,extensive,yes,many,yes
0,15738,extensive,no,none,no
0,22074,moderate,no,some,no
0,23998,extensive,yes,some,yes
0,36189,extensive,yes,none,yes
0,32235,extensive,yes,many,yes
0,15282,extensive,yes,some,yes
1,14104,moderate,no,some,no
1,39380,minimal,yes,none,no
0,6090,moderate,no,none,yes
1,14284,moderate,yes,some,no
1,12856,extensive,yes,none,yes
1,16706,moderate,no,some,yes
0,17043,moderate,no,some,no
1,27475,moderate,yes,many,yes
0,13900,extensive,no,some,yes
0,37418,extensive,yes,some,no
0,22467,extensive,yes,some,no
0,19126,moderate,no,some,no
0,17294,minimal,yes,some,no
0,45593,extensive,yes,some,yes
1,43176,moderate,yes,none,yes
0,8872,extensive,yes,many,yes
0,34546,minimal,yes,some,no
1,20060,minimal,yes,none,no
0,20548,extensive,yes,some,yes
1,59019,extensive,no,some,yes
0,44101,moderate,yes,none,no
0,24287,moderate,no,none,no
0,29805,moderate,yes,none,no
0,5217,minimal,yes,none,no
1,77241,moderate,no,some,no
0,21736,minimal,yes,some,no
1,16936,minimal,no,none,no
1,43302,minimal,no,some,no
0,11229,minimal,no,none,no
0,40534,minimal,yes,some,no
0,10764,moderate,yes,some,no
0,14734,extensive,no,some,no
1,36976,moderate,yes,none,no
0,17013,moderate,yes,some,no
0,30458,minimal,yes,some,no
1,41611,minimal,yes,none,yes
1,37090,minimal,yes,some,no
1,32765,moderate,yes,many,no
0,42376,extensive,yes,none,yes
1,30119,moderate,no,many,no
1,19672,moderate,no,some,no
1,54900,moderate,yes,none,yes
0,12596,extensive,no,some,no
1,29924,minimal,no,many,no
1,53921,minimal,yes,many,no
0,28176,extensive,no,none,no
0,40140,extensive,no,some,yes
0,4588,moderate,no,some,yes
1,66991,extensive,yes,many,yes
0,21021,extensive,yes,some,yes
0,24235,extensive,no,some,no
0,36506,extensive,yes,some,yes
0,31779,extensive,no,some,yes
0,19643,moderate,no,none,no
1,50077,extensive,yes,some,yes
0,51698,extensive,yes,none,yes
0,15828,minimal,no,some,no
1,58324,minimal,no,many,no
1,59755,moderate,yes,many,no
1,68724,moderate,yes,some,yes
1,44635,extensive,yes,some,no
1,10023,moderate,no,none,no
1,48727,minimal,no,some,yes
1,32567,extensive,no,none,yes
1,61044,moderate,no,some,yes
1,35650,extensive,no,some,yes
1,10643,minimal,yes,none,no
0,5177,extensive,yes,some,no
1,44101,minimal,yes,some,no
0,37837,minimal,yes,none,no
0,24595,extensive,no,none,yes
1,29871,extensive,yes,some,yes
1,29203,moderate,yes,none,no
1,16796,minimal,no,some,yes
0,38495,extensive,yes,some,yes
1,26886,minimal,no,some,no
1,39521,extensive,no,none,no
0,28142,moderate,yes,some,no
1,60815,extensive,yes,some,yes
0,19710,extensive,no,none,yes
1,48464,minimal,yes,many,no
0,23434,moderate,yes,none,no
1,44627,minimal,yes,none,no
0,33068,extensive,no,some,yes
0,9842,moderate,no,some,no
1,28220,minimal,yes,some,no
0,29545,minimal,yes,some,no
1,30717,minimal,no,none,no
0,17702,minimal,yes,none,no
0,30978,moderate,yes,some,no
0,23717,extensive,yes,many,yes
0,9553,minimal,no,some,yes
0,21786,extensive,yes,none,yes
1,61406,moderate,yes,none,no
0,13325,moderate,yes,none,yes
0,19017,minimal,yes,none,yes
1,45530,moderate,no,some,yes
0,26974,moderate,no,some,yes
1,57441,minimal,yes,some,no
0,14619,minimal,no,some,no
1,39717,minimal,yes,some,no
0,38203,moderate,no,none,no
0,44058,moderate,yes,some,yes
1,39366,minimal,no,some,no
1,33715,moderate,yes,many,yes
1,40089,extensive,yes,some,yes
1,16539,moderate,yes,many,yes
0,22841,moderate,yes,many,yes
1,55065,moderate,yes,some,yes
1,33884,moderate,no,some,yes
0,24682,extensive,yes,some,no
0,3821,extensive,yes,some,yes
0,24666,moderate,yes,none,yes
0,8489,minimal,no,some,no
1,56314,minimal,no,none,no
1,34650,minimal,yes,some,no
0,31978,moderate,yes,none,no
0,19275,minimal,no,many,no
0,14072,extensive,yes,some,no
0,32156,extensive,yes,none,no
1,15665,minimal,no,some,no
0,41424,extensive,yes,some,yes
0,25470,extensive,no,some,yes
1,38218,minimal,yes,many,no
0,21604,moderate,no,some,no
0,46690,extensive,yes,some,yes
1,23935,minimal,no,some,no
1,34912,minimal,yes,some,yes
1,49407,minimal,yes,none,no
1,36635,minimal,yes,some,yes
1,16864,moderate,yes,some,no
0,39187,extensive,no,none,no
1,44943,moderate,yes,none,no
0,6606,moderate,no,none,no
1,32868,moderate,yes,some,yes
0,24206,extensive,yes,many,yes
0,14796,minimal,no,some,no
0,9954,moderate,yes,some,no
0,16413,minimal,no,many,yes
1,23582,minimal,yes,some,no
1,24344,extensive,yes,some,yes
1,36105,moderate,yes,some,yes
0,24976,extensive,yes,many,yes
1,41759,moderate,yes,none,yes
1,52759,moderate,no,many,yes
1,42216,moderate,yes,some,no
1,39735,extensive,no,many,no
0,40430,extensive,no,none,yes
1,17397,moderate,yes,many,no
1,9361,moderate,no,some,no
1,33157,moderate,yes,some,no
0,12476,moderate,no,some,no
1,21357,extensive,yes,some,yes
1,38453,minimal,yes,some,no
1,61393,moderate,no,some,no
1,16597,minimal,no,some,no
1,52228,moderate,yes,none,no
1,16247,minimal,yes,many,no
1,66234,extensive,yes,some,yes
1,38336,moderate,yes,none,no
1,63590,minimal,no,some,no
0,49760,extensive,no,some,yes
0,9167,extensive,yes,some,no
0,25675,minimal,no,some,no
0,22189,moderate,yes,many,no
0,41560,moderate,yes,many,no
0,12152,minimal,no,some,yes
0,20189,moderate,no,some,yes
0,38506,extensive,yes,none,yes
1,68937,extensive,no,many,no
0,37296,moderate,no,some,no
0,31727,extensive,yes,none,yes
1,33975,minimal,yes,none,yes
0,9451,extensive,yes,none,yes
0,24417,moderate,no,some,no
0,30162,moderate,yes,some,yes
1,17268,moderate,yes,some,yes
1,38468,minimal,yes,none,no
0,21458,extensive,no,some,yes
0,29735,moderate,no,some,yes
0,10657,moderate,no,some,yes
0,37597,extensive,no,none,yes
1,14144,extensive,yes,many,no
0,17479,extensive,yes,some,no
1,37827,extensive,yes,some,yes
0,17433,moderate,yes,none,yes
1,77946,moderate,yes,none,yes
0,31034,extensive,yes,some,no
0,38773,moderate,no,none,yes
0,16828,extensive,no,none,no
0,26397,minimal,yes,some,no
1,27105,moderate,yes,some,no
1,12274,moderate,yes,some,yes
1,33634,moderate,no,none,no
0,15347,extensive,yes,none,yes
0,57205,extensive,yes,some,yes
0,38982,extensive,no,some,no
0,21338,extensive,yes,some,yes
1,22745,moderate,no,none,yes
1,24085,minimal,yes,some,no
1,42726,extensive,yes,none,yes
0,28479,minimal,yes,some,no
1,18682,moderate,yes,many,yes
1,31039,moderate,yes,many,yes
0,17759,extensive,no,some,yes
0,18325,extensive,no,none,yes
1,80272,minimal,yes,none,no
1,42629,minimal,no,none,no
1,58762,minimal,no,many,yes
1,80738,moderate,yes,none,no
1,59544,moderate,yes,many,no
1,48176,extensive,yes,none,no
0,31568,extensive,yes,none,yes
0,44589,extensive,yes,some,yes
0,17016,minimal,no,some,no
0,11651,moderate,yes,none,no
0,10653,extensive,yes,some,yes
1,14429,minimal,yes,many,no
0,17574,moderate,yes,some,yes
0,31995,extensive,no,some,yes
1,24173,extensive,yes,some,yes
0,33754,extensive,yes,some,yes
1,16551,moderate,yes,none,yes
1,10336,minimal,yes,none,no
1,11139,minimal,no,many,no
1,39144,minimal,yes,none,no
0,20287,moderate,yes,many,yes
0,32581,extensive,yes,some,no
1,43628,moderate,yes,many,yes
1,13096,moderate,yes,some,yes
1,34020,minimal,yes,none,no
0,24097,minimal,no,some,no
1,28565,moderate,no,many,no
0,33154,extensive,no,some,yes
0,40058,moderate,no,none,yes
1,57308,moderate,yes,none,yes
1,29304,moderate,yes,some,no
1,11600,moderate,yes,some,yes
1,55702,moderate,yes,none,no
0,61806,extensive,no,some,yes
0,14069,extensive,no,none,yes
0,33763,moderate,no,none,no
0,19487,minimal,no,none,no
0,28780,minimal,yes,some,no
1,55646,moderate,no,some,yes
0,20223,extensive,yes,none,yes
1,11848,moderate,no,many,no
1,36651,minimal,yes,none,no
0,6584,extensive,yes,some,no
0,19838,extensive,no,none,no
1,46319,moderate,yes,many,yes
1,33278,moderate,yes,many,no
0,34464,moderate,no,some,yes
1,58441,minimal,yes,some,no
1,46323,minimal,no,many,no
0,13453,moderate,yes,none,no
1,35209,minimal,yes,none,yes
1,9013,minimal,no,many,no
0,25232,minimal,yes,some,no
1,66418,minimal,no,none,yes
0,28290,extensive,yes,some,no
1,7256,minimal,yes,some,no
0,38398,moderate,yes,some,no
0,37944,moderate,yes,none,yes
0,17217,moderate,no,some,yes
0,47475,extensive,yes,some,yes
0,10273,moderate,yes,some,no
0,15695,moderate,yes,none,yes
1,19715,moderate,yes,many,yes
1,62131,minimal,yes,none,no
0,13524,moderate,no,some,no
0,8545,moderate,no,some,yes
1,10200,minimal,yes,some,no
0,22198,extensive,yes,none,yes
0,26348,extensive,yes,many,yes
0,57827,extensive,no,some,yes
1,30781,minimal,no,none,no
0,29962,extensive,no,some,yes
1,45776,minimal,no,some,no
1,32677,extensive,no,none,yes
1,64314,extensive,no,many,yes
0,9898,extensive,yes,none,yes
1,22797,minimal,no,some,yes
1,38642,moderate,yes,some,no
1,30720,minimal,yes,some,no
0,44088,extensive,yes,some,yes
0,21679,extensive,yes,some,no
1,13236,moderate,yes,none,no
1,30438,minimal,yes,many,yes
1,30164,moderate,no,many,yes
1,43564,moderate,yes,some,yes
0,28862,moderate,no,none,no
1,58576,minimal,yes,many,no
1,49174,minimal,yes,some,yes
0,22839,moderate,yes,many,no
0,26715,moderate,no,some,yes
0,18210,moderate,no,some,yes
0,31877,moderate,yes,some,yes
0,29931,extensive,yes,none,yes
0,17511,minimal,no,some,no
0,16531,moderate,no,some,yes
0,25866,moderate,yes,some,yes
1,54913,moderate,yes,some,no
0,9079,moderate,yes,some,no
0,72085,moderate,no,some,no
0,41850,minimal,no,none,no
0,8528,moderate,yes,some,no
0,15959,minimal,no,some,no
1,21489,moderate,yes,many,no
1,37901,moderate,yes,many,no
1,4660,minimal,no,some,no
1,30142,minimal,yes,none,yes
1,54234,minimal,no,some,no
1,70396,moderate,no,some,yes
1,31776,minimal,yes,none,no
1,20123,moderate,yes,some,no
1,32012,minimal,yes,many,no
1,34932,minimal,no,many,yes
1,30154,moderate,no,none,no
0,46045,minimal,yes,many,yes
1,45773,minimal,no,some,no
1,21597,minimal,no,some,no
1,55361,minimal,no,some,no
0,58019,extensive,no,some,yes
1,29104,moderate,yes,some,yes
1,42825,moderate,yes,many,yes
0,24095,extensive,no,some,yes
1,53661,extensive,no,many,yes
1,50539,extensive,yes,many,yes
1,39386,minimal,no,some,no
1,28790,minimal,yes,some,no
1,31276,minimal,yes,none,no
1,41723,minimal,no,some,no
0,25751,minimal,no,some,no
1,14942,minimal,yes,some,yes
1,47933,moderate,no,none,yes
0,37342,extensive,yes,many,yes
1,26462,minimal,yes,many,yes
0,14499,extensive,yes,none,no
1,12177,moderate,yes,many,no
1,33127,minimal,yes,none,yes
0,53704,minimal,no,some,no
0,28256,moderate,yes,some,no
0,25250,moderate,yes,some,yes
1,37457,minimal,no,some,yes
1,33903,moderate,yes,many,no
0,47072,extensive,yes,none,yes
1,41639,moderate,no,some,yes
0,38389,moderate,no,none,yes
0,12075,extensive,no,none,yes
0,66357,extensive,yes,none,yes
0,9822,extensive,yes,some,no
0,18017,minimal,no,none,no
1,50782,minimal,yes,some,no
0,49955,extensive,yes,none,yes
1,29117,minimal,yes,many,no
0,6304,extensive,yes,none,yes
1,48590,extensive,yes,some,no
1,38925,minimal,yes,some,no
1,36818,moderate,no,some,yes
1,15871,minimal,yes,some,no
0,10698,minimal,no,some,no
1,35912,moderate,yes,many,yes
0,5931,extensive,yes,none,yes
1,40683,moderate,yes,some,yes
0,38937,extensive,no,some,yes
0,23356,minimal,yes,none,no
1,66438,extensive,no,some,yes
1,32865,minimal,yes,none,yes
0,22480,moderate,no,some,yes
0,10791,moderate,yes,many,yes
0,24604,extensive,no,none,yes
1,53591,minimal,no,none,no
0,9708,minimal,no,many,no
0,19339,minimal,yes,none,yes
1,18333,minimal,yes,some,yes
0,46581,extensive,no,some,no
1,47627,moderate,no,none,yes
0,16073,moderate,no,some,yes
1,64397,moderate,yes,many,no
0,19012,extensive,no,many,yes
1,7064,minimal,yes,many,no
1,22846,minimal,yes,many,no
1,19202,minimal,no,many,yes
0,10673,minimal,yes,none,no
1,36962,minimal,no,some,no
1,30844,extensive,yes,many,yes
1,21848,extensive,yes,none,yes
0,9267,minimal,no,many,no
1,42686,moderate,no,none,yes
0,19065,moderate,yes,some,no
1,37449,minimal,no,some,no
0,16350,moderate,no,some,no
0,23887,moderate,yes,none,yes
1,23091,minimal,no,many,no
0,23781,moderate,yes,none,yes
1,61707,moderate,no,many,no
1,18089,moderate,yes,none,yes
1,48222,minimal,yes,some,no
1,51670,extensive,yes,some,yes
1,52516,extensive,yes,some,no
0,14991,moderate,no,some,yes
0,18829,moderate,yes,some,yes
0,33040,moderate,yes,some,no
1,56860,extensive,yes,some,yes
1,37492,extensive,yes,none,no
0,10727,extensive,no,none,no
1,52565,moderate,no,many,no
0,19521,moderate,yes,none,no
0,6637,extensive,no,some,no
1,30979,minimal,yes,many,no
1,36623,minimal,yes,some,no
0,8297,extensive,yes,some,no
1,62264,extensive,no,some,yes
1,60494,minimal,no,some,yes
1,37321,moderate,no,some,yes
0,22763,minimal,no,none,no
0,16208,extensive,no,some,yes
1,53611,extensive,yes,some,yes
0,18634,extensive,yes,some,yes
0,32238,extensive,yes,some,no
0,24214,extensive,no,none,yes
0,26471,moderate,no,some,no
1,57617,moderate,no,none,yes
1,9993,minimal,yes,some,yes
1,24105,minimal,no,some,yes
0,20402,extensive,no,some,no
0,45292,extensive,yes,some,no
1,65447,minimal,no,many,no
0,13712,extensive,yes,some,yes
1,61892,minimal,yes,some,yes
0,35259,moderate,no,some,no
0,25072,moderate,no,some,yes
0,49740,extensive,no,some,yes
0,27767,minimal,yes,some,no
0,17949,extensive,yes,none,no
0,34352,minimal,yes,some,no
1,16400,extensive,yes,many,no
0,4222,extensive,yes,many,yes
0,19696,moderate,yes,none,no
1,45211,minimal,yes,many,no
0,32273,moderate,yes,some,yes
1,17203,extensive,yes,some,no
1,51464,extensive,yes,some,yes
0,30895,extensive,yes,some,yes
0,20728,extensive,no,some,no
1,55349,minimal,yes,none,yes
1,4345,extensive,no,none,yes
1,41812,moderate,yes,some,yes
1,44116,moderate,yes,many,no
0,52618,extensive,yes,some,yes
1,6818,minimal,yes,some,no
1,35298,moderate,no,many,yes
1,34432,moderate,yes,some,no
1,22467,extensive,no,none,yes
1,47038,minimal,no,many,yes
0,30022,extensive,yes,none,yes
0,43148,extensive,yes,some,no
0,36534,moderate,yes,some,yes
1,46712,extensive,yes,none,no
0,30039,extensive,yes,some,yes
0,5489,minimal,yes,some,no
0,39864,extensive,yes,none,yes
0,28415,moderate,no,some,no
0,22320,moderate,no,some,yes
1,51536,moderate,yes,many,no
1,36524,moderate,no,none,no
1,49063,extensive,yes,many,no
1,38887,minimal,yes,none,no
1,19629,minimal,no,some,yes
1,45866,minimal,yes,many,no
0,15183,minimal,yes,none,no
0,39778,extensive,no,some,yes
1,8163,moderate,yes,many,no
0,11763,moderate,yes,some,no
1,30053,minimal,no,none,no
0,21636,moderate,yes,some,yes
1,22021,extensive,no,some,yes
0,33328,minimal,yes,some,no
1,49408,extensive,no,none,no
0,19596,moderate,yes,some,no
0,15407,moderate,yes,some,no
0,33623,extensive,yes,some,yes
0,29764,moderate,no,none,no
1,23878,minimal,yes,some,no
1,42588,moderate,yes,none,yes
0,27098,moderate,yes,none,yes
1,12660,minimal,yes,many,no
1,44431,minimal,yes,some,no
1,33961,minimal,yes,none,yes
0,47189,extensive,no,some,no
0,30536,extensive,yes,some,yes
1,21945,moderate,yes,none,yes
1,27485,minimal,yes,none,no
0,44782,extensive,yes,some,yes
0,16523,minimal,yes,none,no
0,25148,moderate,no,some,no
1,39015,moderate,no,none,yes
0,25591,moderate,no,none,yes
0,29563,moderate,no,none,no
1,38821,moderate,yes,none,no
0,16899,extensive,no,some,no
1,35785,extensive,yes,some,yes
1,45853,moderate,no,none,yes
1,37940,minimal,yes,none,no
1,7297,minimal,no,some,no
1,59260,extensive,yes,many,yes
0,2794,minimal,yes,some,no
0,17514,extensive,yes,some,yes
1,40270,minimal,yes,some,no
0,34209,minimal,yes,some,no
0,9765,extensive,yes,none,yes
0,22931,moderate,no,some,yes
0,20121,extensive,yes,some,yes
1,20367,extensive,yes,many,yes
1,29748,extensive,yes,many,yes
0,28962,minimal,yes,some,no
1,58399,minimal,yes,none,no
0,6778,minimal,yes,some,no
0,17120,extensive,no,many,yes
0,27839,moderate,no,many,no
0,9177,minimal,yes,some,yes
1,45151,moderate,yes,some,yes
1,11420,minimal,no,many,no
1,7552,moderate,yes,many,no
0,44128,extensive,no,some,no
0,13204,extensive,yes,none,yes
0,24550,moderate,yes,some,yes
1,83214,moderate,yes,some,no
0,26336,extensive,yes,some,yes
0,11207,extensive,yes,some,yes
0,15306,extensive,yes,some,no
0,13879,moderate,yes,some,yes
1,18310,minimal,yes,none,no
